Domain,IP,Status
qs.m.facebook.com,163.70.158.7,rapiddns
zh-cn.fbjs.facebook.com,163.70.158.7,rapiddns
pt-br.beta.facebook.com,163.70.158.13,rapiddns
edge-ig-mqtt-p4-shv-01-for1.facebook.com,157.240.216.173,anubis
edge-z-m-mini-shv-01-ams4.facebook.com,157.240.201.36,anubis
m.nb-no.bg-bg.fbjs.facebook.com,157.240.0.13,rapiddns
edgeray-cloudgaming-shv-02-iad3.facebook.com,157.240.229.51,anubis
stats.dns.facebook.com,163.70.158.7,rapiddns
microsite-edge-shv-01-hou1.facebook.com,157.240.24.199,anubis
cloud-x2p-edge-http-shv-02-lax3.facebook.com,157.240.11.219,anubis
telecominfraproject.facebook.com,163.70.158.7,rapiddns
diabetes.facebook.com,157.240.0.13,rapiddns
cocacolademo.facebook.com,163.70.158.7,rapiddns
edge-mqtt-mini-shv-01-bom1.facebook.com,157.240.16.32,anubis
cloud-x2p-edge-http-shv-01-ber1.facebook.com,185.60.217.219,anubis
edge-extern-shv-01-lhr8.facebook.com,157.240.221.19,anubis
whatsapp-chatd-igd-p42-edge-shv-02-lhr8.facebook.com,157.240.214.175,anubis
cofidisbelgique.facebook.com,157.240.252.10,rapiddns
l.fa-ir.ro-ro.fbjs.facebook.com,163.70.158.7,rapiddns
ccca.facebook.com,157.240.235.15,rapiddns
edge-z-p1-shv-01-ams4.facebook.com,157.240.201.25,anubis
secure-edge-latest-shv-01-sin6.facebook.com,157.240.7.14,anubis
intern-managed-client-shv-01-akl1.facebook.com,31.13.78.9,anubis
whatsapp-chatd-msgr-mini-edge-shv-01-gmp1.facebook.com,31.13.76.33,anubis
edge-fwdproxy-3-bgp-01-sjc3.facebook.com,157.240.22.211,anubis
livestream-edgetee-upload-shv-02-sin6.facebook.com,157.240.13.4,anubis
edge-mqtt-mini-shv-01-fra5.facebook.com,157.240.251.34,alienvault
renci.m.facebook.com,157.240.235.15,rapiddns
secure-edge-latest-shv-02-lax3.facebook.com,157.240.11.10,anubis
66-220-155-142.mail-mail.facebook.com,66.220.155.142,anubis
fr-fr.ru-ru.m.fbjs.facebook.com,157.240.15.1,rapiddns
eon.m.facebook.com,163.70.158.7,rapiddns
edge-star-shv-02-cgk1.facebook.com,31.13.95.1,anubis
mecan.m.facebook.com,157.240.0.13,rapiddns
edgeray-shv-02-iad3.facebook.com,157.240.229.62,anubis
syagcom.m.facebook.com,163.70.159.7,rapiddns
octacom.facebook.com,157.240.252.10,rapiddns
edgeray-cloudgaming-shv-01-waw1.facebook.com,31.13.81.129,anubis
edge-star-shv-02-maa2.facebook.com,157.240.192.18,anubis
genome.facebook.com,163.70.158.7,rapiddns
edge-dgw-mini-shv-01-dub4.facebook.com,31.13.73.40,rapiddns
es-la.developers.prod.facebook.com,163.70.158.7,rapiddns
edge-extern-shv-01-iev1.facebook.com,157.240.224.18,anubis
edge-atlas-shv-02-sof1.facebook.com,157.240.234.12,anubis
spectre.facebook.com,157.240.235.15,rapiddns
edge-onevc-sip-shv-02-gru1.facebook.com,157.240.226.205,anubis
livestream-edgetee-upload-shv-02-mrs2.facebook.com,157.240.196.1,anubis
edge-mqtt-mini-shv-02-iad3.facebook.com,157.240.229.34,anubis
cim-api-dev.dns.facebook.com,157.240.15.1,rapiddns
bg-bg.th-th.wwwwww.lite.facebook.com,157.240.0.13,anubis
edge-z-p4-shv-02-sof1.facebook.com,157.240.234.169,anubis
ht-ht.facebook.com,157.240.211.1,rapiddns
mydin.facebook.com,163.70.158.7,rapiddns
rsw1ad-inband.01.snc8.facebook.com,10.172.4.10,anubis
t-mobile.facebook.com,163.70.158.7,rapiddns
www.m.fbjs.facebook.com,163.70.158.7,rapiddns
edge-fwdproxy-5-bgp-01-lga3.facebook.com,31.13.71.217,anubis
livestream-edgetee-upload-shv-01-hkg4.facebook.com,157.240.199.5,anubis
hi-in.apps.ror-ro.fbjs.facebook.com,157.240.252.10,rapiddns
edge-fblite-tcp-mini-shv-01-ssn1.facebook.com,157.240.215.39,anubis
edge-atlas-shv-01-msp1.facebook.com,157.240.26.8,anubis
edge-star-mini-shv-01-iad3.facebook.com,31.13.66.35,anubis
edgeray-msgr-shv-01-ams4.facebook.com,157.240.201.57,anubis
lert-api-shv-01-dfw5.facebook.com,157.240.19.206,anubis
edge-mws-l-shv-01-maa2.facebook.com,157.240.23.59,anubis
edge-star-mini-shv-02-gru2.facebook.com,157.240.12.35,anubis
sv-se.youghaluniteda.f.c.facebook.com,163.70.158.7,rapiddns
secure-edge-latest-shv-01-man2.facebook.com,157.240.225.9,anubis
rsw1bz-inband.02.snc8.facebook.com,10.138.52.10,anubis
borgun.facebook.com,157.240.199.17,rapiddns
edge-dgw-shv-01-hkg4.facebook.com,157.240.199.1,rapiddns
dohproxy-mobile-shv-01-ber1.facebook.com,185.60.217.129,anubis
edge-atlas-shv-01-muc2.facebook.com,157.240.223.14,anubis
edge-fblite-tcp-p1-shv-02-sin6.facebook.com,157.240.13.18,anubis
edge-mqtt-latest-shv-02-sin6.facebook.com,157.240.13.22,anubis
69-171-232-90.mail-mail.facebook.com,69.171.232.90,anubis
69-171-232-128.mail-mail.facebook.com,69.171.232.128,anubis
edgeray-cloudgaming-shv-01-lim1.facebook.com,157.240.197.56,anubis
prod.new.facebook.com,157.240.15.1,rapiddns
66-220-144-189.mail-notif-priority.facebook.com,66.220.144.189,anubis
dohproxy-mobile-shv-01-vie1.facebook.com,31.13.84.131,anubis
edge-fwdproxy-1-bgp-01-bom1.facebook.com,157.240.16.199,anubis
video.dns.facebook.com,157.240.15.1,rapiddns
plainfieldpubliclibrary.m.facebook.com,157.240.235.15,rapiddns
edge-ig-mqtt-p4-shv-01-nrt1.facebook.com,31.13.82.173,anubis
jv-id.facebook.com,157.240.235.15,rapiddns
edge-ig-mqtt-p4-shv-02-mrs2.facebook.com,157.240.196.173,anubis
ondemand-edge.c10r.facebook.com,157.240.0.194,alienvault
whatsapp-chatd-igd-edge-shv-01-los2.facebook.com,102.132.101.134,anubis
livestream-edgetee-upload-staging-shv-01-muc2.facebook.com,157.240.223.2,anubis
edge-fwdproxy-1-bgp-01-los2.facebook.com,102.132.101.192,anubis
syagcom.facebook.com,157.240.211.1,rapiddns
a.ns.vvv.facebook.com,129.134.30.11,anubis
edge-extern-shv-01-lim1.facebook.com,157.240.197.18,anubis
69-171-232-86.mail-mail.facebook.com,69.171.232.86,anubis
irt.facebook.com,157.240.0.13,rapiddns
abante.m.facebook.com,157.240.0.13,rapiddns
edge-secure-shv-01-los2.facebook.com,102.132.101.13,anubis
69-171-232-144.mail-mail.facebook.com,69.171.232.144,anubis
publishing-catalog.fbjs.facebook.com,157.240.0.13,rapiddns
edge-stun-shv-02-maa2.facebook.com,157.240.192.27,anubis
secure-edge-latest-shv-01-gru2.facebook.com,31.13.85.7,anubis
fbcromwelledge-bgp-02-cgk1.facebook.com,31.13.95.208,anubis
edge-mqtt-shv-01-cpt1.facebook.com,102.132.99.19,anubis
upsales.facebook.com,157.240.235.15,rapiddns
synthetic-e2e-elbprod-sli-shv-01-iad3.facebook.com,31.13.66.219,rapiddns
edge-iglite-p42-shv-01-lis1.facebook.com,157.240.212.160,rapiddns
pl-pl.is-is.fbjs.facebook.com,157.240.0.13,rapiddns
ja-jp.alex.c.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-igd-edge-shv-02-sin6.facebook.com,157.240.13.134,anubis
student.facebook.com,157.240.0.13,rapiddns
about.vi-vn.c.facebook.com,163.70.158.7,rapiddns
click.fbjs.facebook.com,157.240.235.15,rapiddns
work-97915239.facebook.com,163.70.158.7,rapiddns
edgeray-msgr-shv-01-maa2.facebook.com,157.240.23.128,anubis
livestream-edgetee-upload-staging-shv-02-hkg4.facebook.com,157.240.211.9,anubis
edge-msgr-latest-shv-01-sjc3.facebook.com,157.240.22.11,anubis
fbcromwelledge-bgp-01-gmp1.facebook.com,31.13.76.197,anubis
edge-turnservice-shv-02-mrs2.facebook.com,157.240.196.49,anubis
lm.fy-nl.it-it.fbjs.facebook.com,157.240.15.1,rapiddns
edge-mqtt-p4-shv-01-ssn1.facebook.com,157.240.215.170,anubis
whatsapp-chatd-msgr-mini-edge-shv-01-gru2.facebook.com,31.13.85.33,anubis
it-it.id-id.prod.facebook.com,163.70.158.7,rapiddns
edge-z-p1-shv-02-gru2.facebook.com,157.240.12.15,anubis
anycast-control-mini-shv-01-hbe1.facebook.com,102.132.97.42,anubis
ar-ar.ar-ar.en-gb.fbjs.facebook.com,163.70.158.7,anubis
edgeray-msgr-shv-02-qro1.facebook.com,157.240.25.52,anubis
edge-fblite-tcp-p1-shv-01-ams4.facebook.com,157.240.201.27,anubis
69-171-232-101.mail-mail.facebook.com,69.171.232.101,anubis
cspire.facebook.com,157.240.15.1,rapiddns
whatsapp-chatd-edge-shv-02-sof1.facebook.com,157.240.234.61,anubis
edgeray-shv-01-hel3.facebook.com,157.240.205.62,anubis
edge-mqtt-shv-01-scl2.facebook.com,157.240.204.24,anubis
edge-star-shv-01-sjc3.facebook.com,157.240.22.19,anubis
intern-managed-client-shv-04-sin6.facebook.com,157.240.235.8,anubis
energiapolska.m.facebook.com,157.240.235.15,rapiddns
ko-kr.vi-vn.zer.o.lite.facebook.com,163.70.158.7,rapiddns
abacus.facebook.com,163.70.158.7,rapiddns
zeroazul.facebook.com,157.240.0.13,rapiddns
edge-z-p4-shv-01-sof1.facebook.com,157.240.9.169,anubis
edge-fwdproxy-5-bgp-01-mrs2.facebook.com,157.240.195.213,anubis
66-220-155-132.mail-mail.facebook.com,66.220.155.132,anubis
69-171-232-174.mail-work-camp.facebook.com,69.171.232.174,anubis
developers.pt-pt.th-th.alex.c.facebook.com,157.240.0.13,rapiddns
synthetic-e2e-elbintern-sli-shv-01-iev1.facebook.com,157.240.224.197,rapiddns
connect.facebook.com,157.240.15.35,rapiddns
edge-turnservice-shv-01-for1.facebook.com,157.240.216.48,anubis
wit-edge-shv-01-lhr8.facebook.com,157.240.221.56,anubis
mediatek.facebook.com,163.70.158.7,rapiddns
edge-fwdproxy-5-bgp-02-gru1.facebook.com,157.240.226.196,anubis
ondemand-edge-shv-01-gru2.facebook.com,31.13.85.199,anubis
libertytax.m.facebook.com,163.70.158.7,rapiddns
merchandising-preview.dns.facebook.com,163.70.159.7,rapiddns
edge-rtp-relay-40000-shv-01-iev1.facebook.com,157.240.224.201,anubis
whatsapp-chatd-edge-shv-01-mrs2.facebook.com,157.240.195.54,anubis
microsite-edge-shv-01-bom1.facebook.com,157.240.16.210,anubis
livestream-edgetee-upload-shv-01-eze1.facebook.com,31.13.94.15,anubis
whatsapp-chatd-edge-shv-01-man2.facebook.com,157.240.225.61,anubis
keepcool.facebook.com,157.240.211.1,rapiddns
deltapartners.facebook.com,163.70.158.7,rapiddns
freelancer.facebook.com,157.240.15.1,rapiddns
mpstreamer-fbonly-bgp-01-yyz1.facebook.com,31.13.80.198,anubis
te-in.facebook.com,157.240.0.13,rapiddns
edge-fwdproxy-2-bgp-01-iad3.facebook.com,31.13.66.211,anubis
cloud-x2p-edge-http-shv-02-atl3.facebook.com,31.13.88.221,anubis
dcccd.facebook.com,163.70.158.7,rapiddns
cfs.facebook.com,163.70.158.7,rapiddns
edge-latest-shv-02-bom1.facebook.com,31.13.79.9,anubis
edge-star-shv-01-dub4.facebook.com,31.13.73.18,anubis
tx.dns.facebook.com,157.240.235.15,rapiddns
rfbi.facebook.com,157.240.0.13,rapiddns
unc.new.facebook.com,163.70.158.7,rapiddns
atelier.facebook.com,163.70.159.7,rapiddns
de-de.es-la.pt-pt.fbjs.facebook.com,157.240.0.13,anubis
edge-mqtt-shv-01-cph2.facebook.com,157.240.200.23,anubis
cruise.facebook.com,163.70.158.7,rapiddns
de-de.vi-vn.lite.facebook.com,157.240.15.1,rapiddns
edge-dgw-shv-01-bru2.facebook.com,179.60.195.4,rapiddns
edge-shortwave-shv-01-cgk1.facebook.com,157.240.208.12,anubis
dohproxy-mobile-shv-01-itm1.facebook.com,157.240.209.58,anubis
edge-stun-shv-01-atl3.facebook.com,31.13.65.4,anubis
prs-invivo.m.facebook.com,163.70.158.7,rapiddns
lert-api-shv-02-qro1.facebook.com,157.240.25.200,rapiddns
edge-iglite-p3-shv-01-qro1.facebook.com,31.13.89.135,rapiddns
edge-fwdproxy-3-bgp-01-mxp1.facebook.com,31.13.86.212,anubis
ru-ru.vi-vn.zer.o.lite.facebook.com,163.70.158.7,rapiddns
probo.facebook.com,163.70.158.7,rapiddns
edge-dgw-p4-shv-01-eze1.facebook.com,31.13.94.168,rapiddns
livestream-edgetee-upload-shv-01-man2.facebook.com,157.240.225.1,anubis
pt-br.nl-nl.prod.facebook.com,163.70.158.7,rapiddns
fbcromwelledge-bgp-01-muc2.facebook.com,157.240.223.194,anubis
revevolgroup.facebook.com,163.70.158.7,rapiddns
fbcromwelledge-bgp-01-dub4.facebook.com,31.13.73.197,anubis
hootsuite.m.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-msgr-p4-edge-shv-01-waw1.facebook.com,31.13.81.171,anubis
edge-z-m-mini-shv-01-akl1.facebook.com,31.13.78.36,anubis
secure-edge-latest-shv-01-xsp1.facebook.com,157.240.217.19,anubis
seonet.facebook.com,163.70.158.7,rapiddns
aboitiz.facebook.com,157.240.15.1,rapiddns
pan.facebook.com,163.70.158.7,rapiddns
airmarket.facebook.com,163.70.158.7,rapiddns
searchportal.fbjs.facebook.com,157.240.235.15,rapiddns
edge-fwdproxy-3-bgp-01-mba1.facebook.com,102.132.96.211,anubis
edge-fwdproxy-3-bgp-01-for1.facebook.com,157.240.216.207,anubis
whatsapp-chatd-msgr-p4-edge-shv-01-cpt1.facebook.com,102.132.99.171,anubis
whatsapp-chatd-edge-shv-01-los2.facebook.com,102.132.101.61,anubis
